experiment,item,object,version,condition,setting,critical,central_word,distinguishing_word,notes,key inference,critical_masked,full_masked,bert_mask_all_mean,bert_mask_one_mean,bert_mask_all_sum,bert_mask_one_sum,roberta_mask_all_mean,roberta_mask_one_mean,roberta_mask_all_sum,roberta_mask_one_sum,bert_nsp,cd_cosine_bert_ln2,sc_cosine_bert_ln2,gpt3_ada_spl,gpt3_davinci_spl
2,12,1,b,nonafforded,Jen was testing the characteristics of lake water.,She poured the frozen water out of the bottle.,-,frozen water,,,She poured the [MASK] out of the bottle.,Jen was testing the characteristics of lake water. She poured the [MASK] out of the bottle.,11.86124275447454,6.951792399895521,23.72248550894908,37.839343653779295,16.915025592915224,12.613114551259768,50.74507677874568,37.839343653779295,0.8907657265663147,,0.0668250322341919,100.8392696390044,101.66393478954033
2,12,2,a,afforded,Jen was testing the characteristics of lake water.,She poured the warm water out of the bottle.,-,warm water,,,She poured the [MASK] out of the bottle.,Jen was testing the characteristics of lake water. She poured the [MASK] out of the bottle.,9.142507627404557,4.303619353860198,18.285015254809114,27.428266213599176,14.033796773753656,13.714133106799588,28.06759354750731,27.428266213599176,0.8779983520507812,,0.06653773784637451,97.40636772908425,98.5299612830115
2,12,2,b,nonafforded,Jen was testing the characteristics of lake water.,She ice skated on the warm water.,-,warm water,,,She ice skated on the [MASK] .,Jen was testing the characteristics of lake water. She ice skated on the [MASK] .,9.735497577043699,4.533819312542977,19.470995154087397,27.91068588152529,17.841791214875286,13.955342940762645,35.68358242975057,27.91068588152529,0.9469807147979736,,0.08872973918914795,103.63961476690635,107.62762639203757
2,13,1,a,afforded,Amy was shopping for bridesmaid dresses.,She didn't like how shoulder pads looked in long-sleeved dresses.,-,long-sleeved dresses,,,She didn't like how shoulder pads looked in [MASK] .,Amy was shopping for bridesmaid dresses. She didn't like how shoulder pads looked in [MASK] .,12.955450037348598,1.3361240333026712,64.77725018674299,20.362041772485586,17.613089393665494,3.3936736287475977,105.67853636199295,20.362041772485586,0.8671693801879883,,0.10539841651916504,106.09937053424952,98.83147615728564
2,13,1,b,nonafforded,Amy was shopping for bridesmaid dresses.,Long-sleeved dresses showed off women's beautifully toned arms.,-,long-sleeved dresses,,, [MASK] showed off women's beautifully toned arms.,Amy was shopping for bridesmaid dresses.  [MASK] showed off women's beautifully toned arms.,17.68884328102606,3.4156113111388766,88.44421640513029,20.884542533272807,16.913234169376587,3.4807570888788013,101.4794050162595,20.884542533272807,0.9109273552894592,,0.09331798553466797,111.63090452052735,101.26245820294407
2,13,2,a,afforded,Amy was shopping for bridesmaid dresses.,Strapless dresses showed off women's beautifully toned arms.,-,strapless dresses,,, [MASK] showed off women's beautifully toned arms.,Amy was shopping for bridesmaid dresses.  [MASK] showed off women's beautifully toned arms.,23.129238525201586,6.107559153935585,69.38771557560474,22.114194683566765,22.81050733431257,7.37139822785559,68.43152200293773,22.114194683566765,0.9150436520576476,,0.08931529521942139,112.95329005212476,95.20358959476862
2,13,2,b,nonafforded,Amy was shopping for bridesmaid dresses.,She didn't like how shoulder pads looked in strapless dresses.,-,strapless dresses,,,She didn't like how shoulder pads looked in [MASK] .,Amy was shopping for bridesmaid dresses. She didn't like how shoulder pads looked in [MASK] .,17.53436261511527,1.9582472085428533,52.60308784534581,26.32515396951672,18.824650932229183,8.77505132317224,56.47395279668756,26.32515396951672,0.8783578276634216,,0.09814620018005372,100.08165149566034,91.83795368578974
2,14,1,a,afforded,Karen had just finished being pampered at the salon.,She didn't want to cover up her beautifully polished toenails by slipping on her socks and shoes.,-,toenails,,,She didn't want to cover up her beautifully polished [MASK] by slipping on her socks and shoes.,Karen had just finished being pampered at the salon. She didn't want to cover up her beautifully polished [MASK] by slipping on her socks and shoes.,15.831274091542392,5.25196233147592,47.49382227462718,25.497387263494574,16.160245174262936,8.499129087831525,48.48073552278881,25.497387263494574,0.6423271894454956,,0.08500206470489502,154.67045751018276,126.08517898593946
2,14,1,b,nonafforded,Karen had just finished being pampered at the salon.,She didn't want to cover up her beautifully polished toenails by slipping on her gloves.,-,toenails,,,She didn't want to cover up her beautifully polished [MASK] by slipping on her gloves.,Karen had just finished being pampered at the salon. She didn't want to cover up her beautifully polished [MASK] by slipping on her gloves.,15.776508985456779,5.043689903591617,47.329526956370344,25.61942381994209,15.351004873333476,8.539807939980697,46.05301462000042,25.61942381994209,0.7138166427612305,,0.08890718221664429,147.8286193075532,131.30313961744378
2,14,2,a,afforded,Karen had just finished being pampered at the salon.,She didn't want to cover up her beautifully polished fingernails by slipping on her gloves. ,-,fingernails,,,She didn't want to cover up her beautifully polished [MASK] by slipping on her gloves. ,Karen had just finished being pampered at the salon. She didn't want to cover up her beautifully polished [MASK] by slipping on her gloves. ,5.785447050567871,5.785447050567871,5.785447050567871,26.67166898531045,16.287997209843198,8.890556328436817,48.8639916295296,26.67166898531045,0.7419556379318237,,0.09035778045654297,159.9919394991887,136.15269205928522
2,14,2,b,nonafforded,Karen had just finished being pampered at the salon.,She didn't want to cover up her beautifully polished fingernails by slipping on her socks and shoes.,-,fingernails,,,She didn't want to cover up her beautifully polished [MASK] by slipping on her socks and shoes.,Karen had just finished being pampered at the salon. She didn't want to cover up her beautifully polished [MASK] by slipping on her socks and shoes.,7.5056512021955974,7.5056512021955974,7.5056512021955974,27.159711578697443,19.779551072154888,9.053237192899145,59.33865321646465,27.159711578697443,0.6945627331733704,,0.08607065677642822,153.66100551709414,130.36920104549856
2,15,1,a,afforded,Richard noticed his girlfriend was staring at him peculiarly.,She handed him a tissue to absorb his milk mustache.,-,a tissue,,,She handed him [MASK] to absorb his milk mustache.,Richard noticed his girlfriend was staring at him peculiarly. She handed him [MASK] to absorb his milk mustache.,2.2242535597876327,1.5741409150204582,4.4485071195752655,27.93724131178975,14.257523415210139,13.968620655894876,28.515046830420278,27.93724131178975,0.7907122969627379,,0.08734190464019775,118.66377535497553,103.15827790461039
2,15,1,b,nonafforded,Richard noticed his girlfriend was staring at him peculiarly.,She handed him a tissue to trim his milk mustache.,-,a tissue,,,She handed him [MASK] to trim his milk mustache.,Richard noticed his girlfriend was staring at him peculiarly. She handed him [MASK] to trim his milk mustache.,4.461518333531255,4.297927440220241,8.92303666706251,39.74050805313938,20.1639947289397,19.87025402656969,40.3279894578794,39.74050805313938,0.8097147941589355,,0.08358234167098999,119.05514354864088,115.69873744017112
2,15,2,a,afforded,Richard noticed his girlfriend was staring at him peculiarly.,She handed him scissors to trim his hairy mustache.,-,scissors,,,She handed him [MASK] to trim his hairy mustache.,Richard noticed his girlfriend was staring at him peculiarly. She handed him [MASK] to trim his hairy mustache.,25.160950253804533,12.577409219198337,75.48285076141359,15.206364245699385,29.81683606935937,7.6031821228496925,59.63367213871874,15.206364245699385,0.8940613269805908,,0.0813416838645935,117.83225989020163,111.22986265156176
2,15,2,b,nonafforded,Richard noticed his girlfriend was staring at him peculiarly.,She handed him scissors to absorb his hairy mustache.,-,scissors,,,She handed him [MASK] to absorb his hairy mustache.,Richard noticed his girlfriend was staring at him peculiarly. She handed him [MASK] to absorb his hairy mustache.,23.90915590494456,12.14177588164115,71.72746771483371,35.85221414569112,35.01545317681486,17.92610707284556,70.03090635362972,35.85221414569112,0.8845482468605042,,0.08300215005874634,135.35313689959708,137.64804745209324
2,16,1,a,afforded,Janice was cleaning out her bedroom.,She was sidetracked and ended up inflating her beach ball.,-,beach ball,,,She was sidetracked and ended up inflating her [MASK] .,Janice was cleaning out her bedroom. She was sidetracked and ended up inflating her [MASK] .,16.012391670574125,4.118474233630051,32.02478334114825,44.345382690045824,23.89892918305747,14.781794230015272,71.69678754917241,44.345382690045824,0.9177525639533995,,0.09438925981521606,121.78510629417406,98.21696782378004
2,16,1,b,nonafforded,Janice was cleaning out her bedroom.,She ended up breaking her foot when she dropped her beach ball on it.,-,beach ball,,,She ended up breaking her foot when she dropped her [MASK] on it.,Janice was cleaning out her bedroom. She ended up breaking her foot when she dropped her [MASK] on it.,22.149369022649765,7.431106647461162,44.29873804529953,35.268119583003184,30.09734596969544,11.756039861001065,90.2920379090863,35.268119583003184,0.9426504969596864,,0.10873782634735107,110.11729206680225,101.65871841688322
2,16,2,a,afforded,Janice was cleaning out her bedroom.,She ended up breaking her foot when she dropped her bowling ball on it.,-,bowling ball,,,She ended up breaking her foot when she dropped her [MASK] on it.,Janice was cleaning out her bedroom. She ended up breaking her foot when she dropped her [MASK] on it.,19.571524380692075,2.3512023133847824,39.14304876138415,31.556750925174647,31.154413807159198,10.518916975058216,93.46324142147759,31.556750925174647,0.941774308681488,,0.10547804832458496,110.01620388240916,95.92859123553708
2,16,2,b,nonafforded,Janice was cleaning out her bedroom.,She was sidetracked and ended up inflating her bowling ball.,-,bowling ball,,,She was sidetracked and ended up inflating her [MASK] .,Janice was cleaning out her bedroom. She was sidetracked and ended up inflating her [MASK] .,14.702000188013173,2.42398234734546,29.404000376026346,31.30136093414021,28.89944289994241,10.433786978046738,86.69832869982727,31.30136093414021,0.9288129210472108,,0.09225821495056152,121.54734264942134,106.61573964782056
2,17,1,a,afforded,Rita rushed off to work in her car.,She was pulled over because her car had a busted taillight.,-,taillight,,,She was pulled over because her car had a busted [MASK] .,Rita rushed off to work in her car. She was pulled over because her car had a busted [MASK] .,21.749831623657972,3.4039262788234503,43.49966324731595,28.166688910687355,19.372634797861124,9.388896303562452,58.117904393583366,28.166688910687355,0.9790522456169128,,0.09271842241287233,103.33596697910176,93.53594703972536
2,17,1,b,nonafforded,Rita rushed off to work in her car.,She was pulled over because she ran a taillight.,-,taillight,,,She was pulled over because she ran a [MASK] .,Rita rushed off to work in her car. She was pulled over because she ran a [MASK] .,19.481155412779287,13.231759562440812,38.962310825558575,28.481779396337377,24.355718802750715,9.493926465445792,73.06715640825216,28.481779396337377,0.9799659848213196,,0.08984935283660889,111.6980151682291,102.48087956185051
2,17,2,a,afforded,Rita rushed off to work in her car.,She was pulled over because she ran a stoplight.,-,stoplight,,,She was pulled over because she ran a [MASK] .,Rita rushed off to work in her car. She was pulled over because she ran a [MASK] .,18.53861190240886,8.74328536498188,37.07722380481772,37.71142984202793,18.944098642986155,18.855714921013966,37.88819728597231,37.71142984202793,0.9846768975257874,,0.10140568017959596,104.56787600498889,91.4785102188211
2,17,2,b,nonafforded,Rita rushed off to work in her car.,She was pulled over because her car had a busted stoplight.,-,stoplight,,,She was pulled over because her car had a busted [MASK] .,Rita rushed off to work in her car. She was pulled over because her car had a busted [MASK] .,25.335241260322643,5.563662052599369,50.67048252064527,34.14636839397439,16.537532425699645,17.073184196987196,33.07506485139929,34.14636839397439,0.9799389839172364,,0.09681171178817748,115.86613643169015,104.3193914625561
